season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2020/21,Newcastle,Aston Villa,1,1,St. James' Park,https://www.premierleague.com/match/59173,28,2021-03-13,3,13,6,Paul Tierney,,49.2,50.8,3,6,12,15,595,635,392,411,20,16,18,30,2,2,0,4,2,3,0,0,10,10,4-3-3,4-3-3
2020/21,Leeds,Chelsea,0,0,Elland Road,https://www.premierleague.com/match/59170,28,2021-03-13,3,13,6,Kevin Friend,,37.7,62.3,4,8,7,15,545,797,330,588,13,17,14,20,8,5,5,3,3,0,0,0,16,6,4-1-4-1,4-2-3-1
2020/21,Crystal Palace,West Brom,1,0,Selhurst Park,https://www.premierleague.com/match/59167,28,2021-03-13,3,13,6,Simon Hooper,,44.3,55.7,4,1,6,12,527,614,324,397,17,19,32,20,3,2,1,1,3,1,0,0,16,15,4-4-2,4-1-4-1
2020/21,Everton,Burnley,1,2,Goodison Park,https://www.premierleague.com/match/59168,28,2021-03-13,3,13,6,Jonathan Moss,,65.5,34.5,4,5,14,14,721,480,547,291,8,6,12,28,7,4,2,1,0,4,0,0,9,6,4-1-2-1-2,4-4-2
2020/21,Man City,Southampton,5,2,Etihad Stadium,https://www.premierleague.com/match/59222,27,2021-03-10,3,10,3,Jonathan Moss,,58.3,41.7,10,6,17,11,848,627,673,481,8,22,10,11,5,5,1,4,1,0,0,0,6,4,4-3-3,4-4-2
2020/21,West Ham,Leeds,2,0,London Stadium,https://www.premierleague.com/match/59165,27,2021-03-09,3,9,2,Mike Dean,,34.7,65.3,5,2,16,17,458,721,276,528,14,19,17,11,6,6,1,1,1,1,0,0,9,9,4-2-3-1,4-1-4-1
2020/21,Chelsea,Everton,2,0,Stamford Bridge,https://www.premierleague.com/match/59159,27,2021-03-08,3,8,1,David Coote,,65.5,34.5,9,1,19,7,882,521,713,369,18,10,11,11,7,3,1,0,0,3,0,0,11,12,3-4-2-1,3-4-1-2
2020/21,Brighton,Leicester,1,2,Amex Stadium,https://www.premierleague.com/match/59157,27,2021-03-07,3,7,7,Michael Oliver,,36.6,63.4,2,4,7,8,549,829,340,616,30,23,5,16,6,6,4,1,0,1,0,0,14,8,4-4-2,3-1-4-2
2020/21,West Brom,Newcastle,0,0,The Hawthorns,https://www.premierleague.com/match/59164,27,2021-03-07,3,7,7,Martin Atkinson,,52.8,47.2,3,5,13,9,619,561,396,365,11,17,21,30,9,7,0,0,1,1,0,0,11,10,4-1-4-1,4-3-1-2
2020/21,Liverpool,Fulham,0,1,Anfield,https://www.premierleague.com/match/59160,27,2021-03-07,3,7,7,Kevin Friend,,63.1,36.9,3,3,16,10,893,629,708,414,13,15,13,42,9,4,3,1,2,3,0,0,10,8,4-3-3,4-4-2
2020/21,Man City,Man Utd,0,2,Etihad Stadium,https://www.premierleague.com/match/59161,27,2021-03-07,3,7,7,Anthony Taylor,,65.9,34.1,6,6,23,8,915,547,715,374,17,13,7,20,6,2,0,1,0,3,0,0,9,12,4-2-3-1,4-2-3-1
2020/21,Spurs,Crystal Palace,4,1,Tottenham Hotspur Stadium,https://www.premierleague.com/match/59163,27,2021-03-07,3,7,7,Stuart Attwell,,64.2,35.8,5,1,12,5,887,545,690,373,27,18,20,11,1,5,1,4,2,3,0,0,8,17,4-2-3-1,4-4-2
2020/21,Burnley,Arsenal,1,1,Turf Moor,https://www.premierleague.com/match/59158,27,2021-03-06,3,6,6,Andre Marriner,,41.1,58.9,5,3,9,15,589,770,419,595,15,12,16,17,2,3,2,2,1,1,1,0,5,12,4-4-2,4-2-3-1
2020/21,Sheffield Utd,Southampton,0,2,Bramall Lane,https://www.premierleague.com/match/59162,27,2021-03-06,3,6,6,Paul Tierney,,50.9,49.1,2,7,8,15,589,593,393,390,16,17,21,23,7,3,2,2,4,3,0,0,17,11,3-5-2,4-4-2
2020/21,Aston Villa,Wolves,0,0,Villa Park,https://www.premierleague.com/match/59156,27,2021-03-06,3,6,6,Andy Madley,,49.2,50.8,1,2,9,10,585,621,410,424,23,12,16,29,5,3,3,0,1,0,0,0,13,13,4-3-3,3-4-3
2020/21,Liverpool,Chelsea,0,1,Anfield,https://www.premierleague.com/match/59180,26,2021-03-05,3,5,5,Martin Atkinson,,54.2,45.8,1,5,7,11,853,738,656,549,14,19,14,30,5,2,0,0,1,4,0,0,9,8,4-3-3,3-4-2-1
2020/21,Crystal Palace,Man Utd,0,0,Selhurst Park,https://www.premierleague.com/match/59178,26,2021-03-04,3,4,4,Andre Marriner,,37.0,63.0,2,1,8,11,544,781,353,600,19,6,25,11,4,6,1,2,1,0,0,0,4,13,4-4-2,4-2-3-1
2020/21,Fulham,Spurs,0,1,Craven Cottage,https://www.premierleague.com/match/59218,26,2021-03-04,3,4,4,David Coote,,59.6,40.4,3,2,11,9,754,562,544,378,11,21,5,31,4,1,4,2,2,1,0,0,13,9,4-4-2,4-2-3-1
2020/21,West Brom,Everton,0,1,The Hawthorns,https://www.premierleague.com/match/59184,26,2021-03-04,3,4,4,Darren England,,48.1,51.9,3,3,11,11,670,704,450,500,9,20,22,31,3,3,3,2,3,1,0,0,9,7,4-1-4-1,4-4-2
2020/21,Burnley,Leicester,1,1,Turf Moor,https://www.premierleague.com/match/59177,26,2021-03-03,3,3,3,Andy Madley,,38.9,61.1,7,4,12,16,522,746,351,571,8,9,13,31,5,8,3,2,0,2,0,0,6,12,4-4-2,3-1-4-2
2020/21,Man City,Wolves,4,1,Etihad Stadium,https://www.premierleague.com/match/59181,26,2021-03-03,3,3,3,Chris Kavanagh,,72.1,27.9,10,1,22,6,954,485,798,309,14,17,2,26,10,2,3,1,0,1,0,0,9,5,4-3-3,3-4-2-1
2020/21,Sheffield Utd,Aston Villa,1,0,Bramall Lane,https://www.premierleague.com/match/59182,26,2021-03-03,3,3,3,Robert Jones,,28.2,71.8,2,4,9,16,443,838,263,641,13,9,47,9,2,7,1,1,1,0,1,0,13,6,3-5-2,4-3-3
2020/21,Everton,Southampton,1,0,Goodison Park,https://www.premierleague.com/match/59148,26,2021-03-02,3,2,2,Martin Atkinson,,46.6,53.4,1,1,7,9,617,676,410,462,20,26,23,13,4,10,4,0,0,2,0,0,13,9,4-3-1-2,4-4-2
2020/21,Newcastle,Wolves,1,1,St. James' Park,https://www.premierleague.com/match/59152,26,2021-02-28,2,28,7,Mike Dean,,47.6,52.4,7,4,19,14,579,600,388,423,18,14,15,13,3,5,2,0,2,0,0,0,11,13,4-3-3,3-4-2-1
2020/21,Crystal Palace,Fulham,0,0,Selhurst Park,https://www.premierleague.com/match/59147,26,2021-02-28,2,28,7,Anthony Taylor,,40.4,59.6,0,4,3,16,568,737,364,540,20,18,14,16,1,3,1,0,1,1,0,0,10,14,4-2-3-1,4-2-3-1
2020/21,Leicester,Arsenal,1,3,King Power Stadium,https://www.premierleague.com/match/59150,26,2021-02-28,2,28,7,Paul Tierney,,44.2,55.8,3,4,8,12,563,690,408,507,21,9,15,10,2,7,0,1,2,1,0,0,15,3,4-4-2,4-2-3-1
2020/21,Spurs,Burnley,4,0,Tottenham Hotspur Stadium,https://www.premierleague.com/match/59154,26,2021-02-28,2,28,7,Kevin Friend,,58.3,41.7,7,3,16,10,815,593,633,439,12,11,26,12,3,4,0,0,0,0,0,0,6,10,4-2-3-1,4-4-2
2020/21,Chelsea,Man Utd,0,0,Stamford Bridge,https://www.premierleague.com/match/59146,26,2021-02-28,2,28,7,Stuart Attwell,,57.4,42.6,6,4,18,11,819,636,608,445,24,14,20,17,3,4,1,3,1,2,0,0,11,12,3-4-2-1,4-2-3-1
2020/21,Sheffield Utd,Liverpool,0,2,Bramall Lane,https://www.premierleague.com/match/59153,26,2021-02-28,2,28,7,Jonathan Moss,,39.3,60.7,2,8,8,16,579,802,406,638,11,12,17,15,4,3,0,0,3,1,0,0,9,9,3-5-2,4-3-3
2020/21,Man City,West Ham,2,1,Etihad Stadium,https://www.premierleague.com/match/59151,26,2021-02-27,2,27,6,Michael Oliver,,63.2,36.8,3,3,10,9,834,532,675,394,11,13,10,18,4,2,2,1,1,1,0,0,8,11,4-3-3,3-4-2-1
2020/21,West Brom,Brighton,1,0,The Hawthorns,https://www.premierleague.com/match/59155,26,2021-02-27,2,27,6,Lee Mason,,29.9,70.1,2,6,6,15,424,738,230,553,13,21,16,19,7,4,1,0,0,1,0,0,11,13,4-1-4-1,4-2-3-1
2020/21,Leeds,Aston Villa,0,1,Elland Road,https://www.premierleague.com/match/59149,26,2021-02-27,2,27,6,Peter Bankes,,69.2,30.8,3,4,13,9,701,431,517,227,18,16,6,21,7,5,0,0,3,2,0,0,14,14,4-1-4-1,4-3-3
2020/21,Brighton,Crystal Palace,1,2,Amex Stadium,https://www.premierleague.com/match/59138,25,2021-02-23,2,23,2,Kevin Friend,,74.5,25.5,5,2,25,3,912,433,715,250,11,22,4,32,13,0,3,1,2,0,0,0,11,6,4-4-2,4-3-3
2020/21,Leeds,Southampton,3,0,Elland Road,https://www.premierleague.com/match/59069,25,2021-02-23,2,23,2,Andre Marriner,,46.7,53.3,7,5,11,13,520,582,319,365,25,18,20,4,2,4,1,2,1,2,0,0,11,13,,
2020/21,Fulham,Sheffield Utd,1,0,Craven Cottage,https://www.premierleague.com/match/59140,25,2021-02-21,2,21,7,Martin Atkinson,,65.1,34.9,7,2,15,4,800,495,597,321,6,20,19,23,6,4,1,3,1,2,0,0,11,14,4-2-3-1,3-5-2
2020/21,West Ham,Spurs,2,1,London Stadium,https://www.premierleague.com/match/59144,25,2021-02-21,2,21,7,Craig Pawson,,30.8,69.2,4,4,4,20,447,764,253,569,23,16,27,15,5,7,1,0,4,3,0,0,14,7,4-2-3-1,4-2-3-1
2020/21,Aston Villa,Leicester,1,2,Villa Park,https://www.premierleague.com/match/59137,25,2021-02-21,2,21,7,Michael Oliver,,49.9,50.1,2,7,11,16,634,627,430,450,17,16,9,23,7,8,4,1,2,1,0,0,11,12,4-2-3-1,4-2-3-1
2020/21,Arsenal,Man City,0,1,Emirates Stadium,https://www.premierleague.com/match/59136,25,2021-02-21,2,21,7,Jonathan Moss,,45.0,55.0,1,3,7,15,608,738,479,599,8,5,12,17,1,3,1,3,2,2,0,0,11,9,4-2-3-1,4-3-3
2020/21,Man Utd,Newcastle,3,1,Old Trafford,https://www.premierleague.com/match/59142,25,2021-02-21,2,21,7,Paul Tierney,,71.6,28.4,7,6,15,10,861,434,692,270,11,16,12,15,6,4,2,1,1,2,0,0,9,11,4-2-3-1,4-3-1-2
2020/21,Wolves,Leeds,1,0,Molineux Stadium,https://www.premierleague.com/match/59145,25,2021-02-20,2,20,6,David Coote,,41.0,59.0,5,7,15,18,500,629,308,440,17,18,12,14,7,9,1,1,1,0,0,0,13,8,3-4-3,4-4-1-1
2020/21,Southampton,Chelsea,1,1,St. Mary's Stadium,https://www.premierleague.com/match/59143,25,2021-02-20,2,20,6,Anthony Taylor,,29.1,70.9,1,3,4,9,486,915,295,727,17,22,18,6,3,6,0,4,1,1,0,0,10,10,4-4-2,3-4-2-1
2020/21,Burnley,West Brom,0,0,Turf Moor,https://www.premierleague.com/match/59139,25,2021-02-20,2,20,6,Mike Dean,,62.1,37.9,1,3,6,10,615,436,433,267,17,16,16,24,5,5,4,3,3,0,0,1,16,10,4-4-2,4-1-4-1
2020/21,Liverpool,Everton,0,2,Anfield,https://www.premierleague.com/match/59141,25,2021-02-20,2,20,6,Chris Kavanagh,,71.4,28.6,6,6,15,9,898,452,693,279,16,21,10,32,7,2,2,2,2,1,0,0,10,10,4-3-3,5-3-2
2020/21,Everton,Man City,1,3,Goodison Park,https://www.premierleague.com/match/59050,24,2021-02-18,2,18,4,Andre Marriner,,29.6,70.4,2,7,3,16,469,923,313,755,18,11,28,6,0,10,0,0,2,1,0,0,8,8,4-4-1-1,4-3-3
2020/21,Burnley,Fulham,1,1,Turf Moor,https://www.premierleague.com/match/59057,24,2021-02-17,2,17,3,Jonathan Moss,,46.0,54.0,3,3,8,8,585,647,400,477,10,14,10,30,5,5,6,0,1,1,0,0,7,13,4-4-2,4-4-1-1
2020/21,Chelsea,Newcastle,2,0,Stamford Bridge,https://www.premierleague.com/match/59128,24,2021-02-16,2,16,2,Peter Bankes,,65.6,34.4,6,4,18,10,752,482,564,289,19,16,17,18,10,5,0,0,0,2,0,0,9,13,3-4-2-1,4-3-3
2020/21,West Ham,Sheffield Utd,3,0,London Stadium,https://www.premierleague.com/match/59135,24,2021-02-15,2,15,1,Simon Hooper,,45.9,54.1,9,5,13,8,588,672,429,500,9,18,19,19,7,7,1,1,0,2,0,0,11,12,3-4-2-1,3-5-2
2020/21,Brighton,Aston Villa,0,0,Amex Stadium,https://www.premierleague.com/match/59127,24,2021-02-14,2,14,7,Darren England,,58.2,41.8,9,1,26,4,681,555,509,372,11,10,12,24,9,2,0,3,2,3,0,0,16,12,4-1-3-2,4-2-3-1
2020/21,Southampton,Wolves,1,2,St. Mary's Stadium,https://www.premierleague.com/match/59133,24,2021-02-14,2,14,7,Graham Scott,,51.1,48.9,3,4,7,10,660,630,476,448,23,9,15,13,4,6,6,1,2,2,0,0,10,9,4-4-2,3-4-3
2020/21,West Brom,Man Utd,1,1,The Hawthorns,https://www.premierleague.com/match/59134,24,2021-02-14,2,14,7,Craig Pawson,,26.9,73.1,3,7,7,10,432,873,253,707,14,10,29,9,4,5,2,3,5,0,0,0,13,10,4-1-4-1,4-2-3-1
2020/21,Arsenal,Leeds,4,2,Emirates Stadium,https://www.premierleague.com/match/59126,24,2021-02-14,2,14,7,Stuart Attwell,,45.9,54.1,5,5,13,9,596,655,423,498,5,10,15,9,4,5,2,0,0,2,0,0,8,17,4-2-3-1,4-1-4-1
2020/21,Everton,Fulham,0,2,Goodison Park,https://www.premierleague.com/match/59130,24,2021-02-14,2,14,7,Andy Madley,,49.7,50.3,2,3,7,12,700,722,534,545,17,10,14,24,5,4,3,2,1,1,0,0,7,16,4-3-1-2,4-4-2
2020/21,Leicester,Liverpool,3,1,King Power Stadium,https://www.premierleague.com/match/59131,24,2021-02-13,2,13,6,Anthony Taylor,,38.0,62.0,6,4,11,15,585,796,357,561,23,23,38,4,2,12,2,1,1,2,0,0,7,6,4-2-3-1,4-3-3
2020/21,Crystal Palace,Burnley,0,3,Selhurst Park,https://www.premierleague.com/match/59129,24,2021-02-13,2,13,6,Michael Oliver,,53.3,46.7,3,4,13,16,636,577,427,390,16,17,12,22,7,4,0,0,3,1,0,0,15,14,4-4-2,4-4-2
2020/21,Man City,Spurs,3,0,Etihad Stadium,https://www.premierleague.com/match/59132,24,2021-02-13,2,13,6,Paul Tierney,,60.4,39.6,6,3,15,7,876,623,698,456,21,23,7,14,4,2,1,0,1,3,0,0,12,13,4-3-3,4-2-3-1
2020/21,Leeds,Crystal Palace,2,0,Elland Road,https://www.premierleague.com/match/59119,23,2021-02-09,2,9,2,Andre Marriner,,68.2,31.8,7,3,17,8,883,501,714,332,22,11,11,18,5,3,1,1,0,2,0,0,7,8,4-1-4-1,4-4-2
2020/21,Spurs,West Brom,2,0,Tottenham Hotspur Stadium,https://www.premierleague.com/match/59124,23,2021-02-07,2,7,7,Stuart Attwell,,65.6,34.4,6,1,13,4,763,492,589,303,17,24,8,30,8,0,1,4,1,2,0,0,16,12,4-2-3-1,4-1-4-1
2020/21,Wolves,Leicester,0,0,Molineux Stadium,https://www.premierleague.com/match/59125,23,2021-02-07,2,7,7,Martin Atkinson,,43.9,56.1,1,3,13,13,635,761,429,567,19,19,14,22,8,2,0,1,1,3,0,0,11,15,3-4-3,4-2-3-1
2020/21,Liverpool,Man City,1,4,Anfield,https://www.premierleague.com/match/59120,23,2021-02-07,2,7,7,Michael Oliver,,55.9,44.1,3,5,8,8,823,703,649,519,18,20,9,24,6,1,1,2,2,1,0,0,13,8,4-3-3,4-3-3
2020/21,Sheffield Utd,Chelsea,1,2,Bramall Lane,https://www.premierleague.com/match/59123,23,2021-02-07,2,7,7,Kevin Friend,,31.1,68.9,3,3,8,9,519,938,338,756,18,17,15,19,1,8,2,2,1,0,0,0,8,8,3-5-2,3-4-2-1
2020/21,Man Utd,Everton,3,3,Old Trafford,https://www.premierleague.com/match/59121,23,2021-02-07,2,7,7,Jonathan Moss,,62.0,38.0,5,3,14,6,820,573,653,397,14,16,9,21,5,1,0,4,2,1,0,0,14,10,4-2-3-1,4-3-1-2
2020/21,Aston Villa,Arsenal,1,0,Villa Park,https://www.premierleague.com/match/59116,23,2021-02-06,2,6,6,Chris Kavanagh,,33.6,66.4,8,3,12,14,508,793,316,597,18,12,27,9,3,7,1,0,3,2,0,0,12,12,4-2-3-1,4-2-3-1
2020/21,Burnley,Brighton,1,1,Turf Moor,https://www.premierleague.com/match/59117,23,2021-02-06,2,6,6,Anthony Taylor,,54.5,45.5,7,2,20,10,625,537,444,379,8,7,12,20,8,7,3,0,2,0,0,0,8,10,4-4-2,3-4-1-2
2020/21,Newcastle,Southampton,3,2,St. James' Park,https://www.premierleague.com/match/59122,23,2021-02-06,2,6,6,Craig Pawson,,26.2,73.8,4,5,6,14,411,788,221,610,16,17,35,9,0,7,3,5,2,1,1,0,11,14,4-3-1-2,4-4-2
2020/21,Fulham,West Ham,0,0,Craven Cottage,https://www.premierleague.com/match/59118,23,2021-02-06,2,6,6,Mike Dean,,60.6,39.4,2,1,20,8,722,524,550,354,13,9,11,24,7,3,1,4,1,3,0,1,11,10,4-2-3-1,4-2-3-1
2020/21,Spurs,Chelsea,0,1,Tottenham Hotspur Stadium,https://www.premierleague.com/match/59115,22,2021-02-05,2,5,5,Andre Marriner,,42.0,58.0,2,2,7,16,620,804,457,630,13,10,19,13,2,7,0,3,2,3,0,0,20,14,4-2-2-2,3-4-1-2
2020/21,Aston Villa,West Ham,1,3,Villa Park,https://www.premierleague.com/match/59106,22,2021-02-04,2,4,4,Andy Madley,,56.5,43.5,2,10,9,20,671,543,480,376,13,15,14,23,7,3,1,1,1,1,0,0,11,16,4-2-3-1,4-2-3-1
2020/21,Liverpool,Brighton,0,1,Anfield,https://www.premierleague.com/match/59113,22,2021-02-04,2,4,4,Kevin Friend,,63.4,36.6,1,4,11,13,886,590,697,404,12,13,15,29,5,3,0,3,1,0,0,0,12,6,4-3-3,3-5-2
2020/21,Man Utd,Southampton,9,0,Old Trafford,https://www.premierleague.com/match/59110,22,2021-02-03,2,3,3,Mike Dean,,74.6,25.4,14,1,24,3,784,385,626,215,13,20,4,30,5,3,3,2,2,3,0,2,11,6,4-2-3-1,4-4-2
2020/21,Newcastle,Crystal Palace,1,2,St. James' Park,https://www.premierleague.com/match/59114,22,2021-02-03,2,3,3,Darren England,,61.3,38.7,5,3,21,6,794,570,610,397,12,14,8,21,9,1,1,2,1,3,0,0,14,11,4-3-1-2,4-4-2
2020/21,Burnley,Man City,0,2,Turf Moor,https://www.premierleague.com/match/59107,22,2021-02-03,2,3,3,Martin Atkinson,,25.7,74.3,0,6,2,13,395,943,271,804,17,8,17,13,1,3,3,2,2,1,0,0,8,5,4-4-2,4-3-3
2020/21,Fulham,Leicester,0,2,Craven Cottage,https://www.premierleague.com/match/59108,22,2021-02-03,2,3,3,Robert Jones,,57.5,42.5,1,5,8,9,802,651,598,447,22,18,16,23,5,2,1,3,3,1,0,0,17,10,3-4-3,4-2-3-1
2020/21,Leeds,Everton,1,2,Elland Road,https://www.premierleague.com/match/59109,22,2021-02-03,2,3,3,Michael Oliver,,63.2,36.8,7,6,16,10,767,543,561,331,16,13,11,33,7,1,0,1,2,3,0,0,12,12,4-1-4-1,4-2-3-1
2020/21,Sheffield Utd,West Brom,2,1,Bramall Lane,https://www.premierleague.com/match/59111,22,2021-02-02,2,2,2,Paul Tierney,,68.3,31.7,6,4,14,8,800,464,593,268,20,18,22,25,9,2,0,3,2,1,0,0,11,9,3-5-2,4-4-1-1
2020/21,Wolves,Arsenal,2,1,Molineux Stadium,https://www.premierleague.com/match/59112,22,2021-02-02,2,2,2,Mike Dean,,54.6,45.4,7,3,11,9,745,639,576,488,10,13,17,25,9,6,1,3,3,2,0,2,11,8,4-2-3-1,4-2-3-1
2020/21,Southampton,Aston Villa,0,1,St. Mary's Stadium,https://www.premierleague.com/match/59103,21,2021-01-31,1,31,7,Lee Mason,,59.8,40.2,5,4,20,8,695,535,487,336,24,23,11,22,7,1,4,5,1,0,0,0,12,11,4-4-2,4-2-3-1
2020/21,Chelsea,Burnley,2,0,Stamford Bridge,https://www.premierleague.com/match/59098,21,2021-01-31,1,31,7,Graham Scott,,71.1,28.9,8,0,19,1,890,445,723,287,13,15,17,21,4,2,2,2,0,1,0,0,7,9,3-4-2-1,4-4-2
2020/21,Leicester,Leeds,1,3,King Power Stadium,https://www.premierleague.com/match/59101,21,2021-01-31,1,31,7,Chris Kavanagh,,50.8,49.2,8,7,18,8,621,611,404,389,15,27,7,19,5,4,2,2,0,3,0,0,17,16,4-2-3-1,4-1-4-1
2020/21,West Ham,Liverpool,1,3,London Stadium,https://www.premierleague.com/match/59105,21,2021-01-31,1,31,7,Jonathan Moss,,32.8,67.2,2,5,8,14,524,927,365,785,15,13,12,13,6,4,2,1,2,0,0,0,7,8,4-2-3-1,4-3-1-2
2020/21,Brighton,Spurs,1,0,Amex Stadium,https://www.premierleague.com/match/59097,21,2021-01-31,1,31,7,Peter Bankes,,43.2,56.8,5,4,16,8,619,746,407,556,19,13,15,22,9,2,1,1,2,1,0,0,11,11,3-4-2-1,3-4-2-1
2020/21,Everton,Newcastle,0,2,Goodison Park,https://www.premierleague.com/match/59100,21,2021-01-30,1,30,6,Stuart Attwell,,60.9,39.1,3,3,11,13,679,499,488,301,17,14,26,27,7,12,4,0,3,4,0,0,13,6,4-2-3-1,4-3-1-2
2020/21,Crystal Palace,Wolves,1,0,Selhurst Park,https://www.premierleague.com/match/59099,21,2021-01-30,1,30,6,Simon Hooper,,47.3,52.7,2,4,11,6,682,730,518,560,14,25,15,11,1,6,1,1,1,2,0,0,7,10,4-2-3-1,3-4-2-1
2020/21,Man City,Sheffield Utd,1,0,Etihad Stadium,https://www.premierleague.com/match/59102,21,2021-01-30,1,30,6,David Coote,,75.0,25.0,5,1,10,4,942,416,805,273,12,15,6,22,10,0,0,1,0,3,0,0,7,10,4-3-3,5-3-2
2020/21,West Brom,Fulham,2,2,The Hawthorns,https://www.premierleague.com/match/59104,21,2021-01-30,1,30,6,Anthony Taylor,,37.5,62.5,3,7,5,12,504,742,336,574,13,8,20,17,2,3,1,1,1,0,0,0,9,10,3-5-2,3-4-3
2020/21,Arsenal,Man Utd,0,0,Emirates Stadium,https://www.premierleague.com/match/59096,21,2021-01-30,1,30,6,Michael Oliver,,43.3,56.7,3,3,17,14,606,748,436,566,13,10,21,13,4,7,0,2,1,3,0,0,9,16,4-2-3-1,4-2-3-1
2020/21,Spurs,Liverpool,1,3,Tottenham Hotspur Stadium,https://www.premierleague.com/match/59095,20,2021-01-29,1,29,5,Martin Atkinson,,49.8,50.2,2,7,3,14,745,756,592,587,14,10,18,12,1,2,2,2,1,2,0,0,9,11,3-4-3,4-3-3
2020/21,Everton,Leicester,1,1,Goodison Park,https://www.premierleague.com/match/59088,20,2021-01-28,1,28,4,Mike Dean,,35.0,65.0,2,6,8,19,502,769,298,573,14,19,23,20,5,11,2,1,1,1,0,0,12,10,4-4-2,4-2-3-1
2020/21,Man Utd,Sheffield Utd,1,2,Old Trafford,https://www.premierleague.com/match/59089,20,2021-01-28,1,28,4,Peter Bankes,,75.8,24.2,4,3,16,5,986,435,803,257,21,15,8,28,7,2,0,5,1,1,0,0,10,12,4-2-3-1,3-5-2
2020/21,Southampton,Arsenal,1,3,St. Mary's Stadium,https://www.premierleague.com/match/59094,20,2021-01-27,1,27,3,Kevin Friend,,58.0,42.0,5,5,13,9,685,536,493,353,17,15,17,15,4,5,2,2,1,2,0,0,11,6,4-4-2,4-2-3-1
2020/21,West Brom,Man City,0,5,The Hawthorns,https://www.premierleague.com/match/59090,20,2021-01-27,1,27,3,Chris Kavanagh,,22.3,77.7,1,7,4,18,391,1045,247,888,13,8,24,15,3,8,0,1,2,0,0,0,8,8,4-4-1-1,4-3-3
2020/21,Burnley,Aston Villa,3,2,Turf Moor,https://www.premierleague.com/match/59087,20,2021-01-27,1,27,3,Paul Tierney,,38.2,61.8,5,10,10,18,461,662,290,475,22,6,20,16,2,4,3,2,1,0,0,0,16,7,4-4-2,4-2-3-1
2020/21,Chelsea,Wolves,0,0,Stamford Bridge,https://www.premierleague.com/match/59091,20,2021-01-27,1,27,3,Andy Madley,,78.9,21.1,5,0,14,4,1047,403,898,242,15,5,8,30,12,1,2,0,1,1,0,0,14,7,3-4-2-1,3-4-1-2
2020/21,Brighton,Fulham,0,0,Amex Stadium,https://www.premierleague.com/match/59086,20,2021-01-27,1,27,3,Craig Pawson,,49.5,50.5,5,3,16,10,627,646,411,439,23,12,6,20,10,0,3,0,2,1,0,0,10,14,3-5-2,3-4-3
2020/21,Crystal Palace,West Ham,2,3,Selhurst Park,https://www.premierleague.com/match/59092,20,2021-01-26,1,26,2,Stuart Attwell,,54.2,45.8,3,7,6,17,723,641,536,460,17,18,9,16,3,4,0,0,0,2,0,0,9,8,4-4-2,4-2-3-1
2020/21,Newcastle,Leeds,1,2,St. James' Park,https://www.premierleague.com/match/59093,20,2021-01-26,1,26,2,Anthony Taylor,,42.3,57.7,5,2,22,9,515,627,313,450,11,15,20,21,9,4,1,0,1,3,0,0,10,15,4-4-1-1,4-1-4-1
2020/21,Aston Villa,Newcastle,2,0,Villa Park,https://www.premierleague.com/match/58996,19,2021-01-24,1,24,7,Simon Hooper,,59.2,40.8,5,1,14,7,758,548,567,369,11,14,27,12,4,4,1,2,0,3,0,0,9,18,4-2-3-1,5-3-2
2020/21,Liverpool,Burnley,0,1,Anfield,https://www.premierleague.com/match/59074,19,2021-01-22,1,22,5,Mike Dean,,71.8,28.2,6,4,27,6,857,452,686,274,6,10,6,52,12,0,1,6,2,1,0,0,11,8,4-3-3,4-4-2
2020/21,Fulham,Man Utd,1,2,Craven Cottage,https://www.premierleague.com/match/59068,19,2021-01-21,1,21,4,Martin Atkinson,,38.4,61.6,5,5,12,15,601,841,400,636,12,18,29,15,2,8,1,2,3,1,0,0,6,10,3-4-2-1,4-2-3-1
2020/21,Leicester,Chelsea,2,0,King Power Stadium,https://www.premierleague.com/match/59070,19,2021-01-20,1,20,3,Craig Pawson,,35.6,64.4,6,5,8,9,526,822,340,636,19,25,15,17,6,3,1,3,1,3,0,0,7,16,4-1-4-1,4-2-3-1
2020/21,Man City,Aston Villa,2,0,Etihad Stadium,https://www.premierleague.com/match/58900,19,2021-01-20,1,20,3,Jonathan Moss,,69.1,30.9,9,4,28,11,810,458,628,285,14,14,11,29,16,2,3,1,0,2,0,0,10,9,4-3-3,4-2-3-1
2020/21,Arsenal,Newcastle,3,0,Emirates Stadium,https://www.premierleague.com/match/59076,19,2021-01-19,1,19,2,David Coote,,66.4,33.6,6,1,20,4,798,464,634,323,7,11,12,10,7,2,0,0,4,1,0,0,9,8,4-2-3-1,4-4-2
2020/21,West Ham,West Brom,2,1,London Stadium,https://www.premierleague.com/match/59072,19,2021-01-19,1,19,2,Graham Scott,,59.0,41.0,6,2,14,6,728,536,541,375,5,19,18,23,3,1,2,0,0,1,0,0,10,10,4-2-3-1,4-4-1-1
